Gender,Age,Income,Employment_Type,Employment_Years,Education,Marital_Status,Dependents,Occupation,Residence_Type,Credit_History,Existing_Loans,Payment_History,Annual_Income,Loan_Amount,Loan_Purpose,Approved
Male,43,7978.0,Self-Employed,24.0,Post-Graduate,Married,1,Manager,Rented,None,1,No Delays,91482.0,158000.0,Business,1
Male,44,4057.0,Salaried,17.0,Graduate,Single,0,Sales,Mortgaged,Good,2,No Delays,48021.0,81000.0,Home,1
Female,25,9773.0,Salaried,2.0,Post-Graduate,Married,2,Engineer,Rented,Good,0,No Delays,114988.0,103000.0,Business,1
Male,36,3002.0,Salaried,4.0,High School,Single,0,Others,Rented,Good,1,No Delays,31731.0,35000.0,Business,1
Male,59,6971.0,Salaried,26.0,Graduate,Single,1,Sales,Rented,Good,2,Occasional Delays,87278.0,100000.0,Business,1
Female,18,9775.0,Salaried,1.0,Graduate,Widowed,2,Engineer,Rented,Bad,1,Frequent Delays,112783.0,136000.0,Business,0
Female,46,2704.0,Retired,21.0,Graduate,Married,0,Sales,Owned,Good,0,No Delays,28981.0,7000.0,Education,1
Female,62,11389.0,Salaried,26.0,Post-Graduate,Married,0,Engineer,Owned,Good,0,No Delays,131837.0,57000.0,Car,1
Male,66,8057.0,Self-Employed,9.0,Post-Graduate,Widowed,1,Manager,Rented,Good,1,Occasional Delays,92704.0,39000.0,Education,1
Male,52,16305.0,Salaried,14.0,Post-Graduate,Married,2,Manager,Owned,Good,2,No Delays,197753.0,77000.0,Personal,1
Male,57,12368.0,Salaried,24.0,Graduate,Married,3,Manager,Owned,Bad,0,Frequent Delays,149882.0,259000.0,Home,0
Male,31,5223.0,Salaried,6.0,High School,Married,1,Sales,Owned,Good,0,No Delays,58523.0,20000.0,Car,1
Male,52,6315.0,Salaried,27.0,High School,Divorced,1,Sales,Owned,Bad,0,Frequent Delays,79667.0,77000.0,Business,0
Male,65,9214.0,Salaried,4.0,Post-Graduate,Single,3,Engineer,Owned,Good,0,Occasional Delays,108914.0,124000.0,Business,1
Male,62,4839.0,Salaried,14.0,High School,Divorced,0,Clerk,Rented,None,0,No Delays,57081.0,191000.0,Home,0
Male,37,3813.0,Self-Employed,19.0,Graduate,Single,0,Sales,Rented,Bad,0,Frequent Delays,48834.0,55000.0,Business,0
Male,66,6815.0,Salaried,27.0,Graduate,Single,2,Engineer,Rented,Good,0,No Delays,76811.0,40000.0,Business,1
Female,30,6917.0,Salaried,3.0,Graduate,Married,2,Engineer,Rented,Good,0,No Delays,86372.0,28000.0,Personal,1
Female,55,11233.0,Salaried,14.0,Post-Graduate,Married,2,Engineer,Mortgaged,None,2,No Delays,137673.0,70000.0,Education,1
Female,66,11848.0,Salaried,9.0,Graduate,Married,1,Engineer,Owned,Good,0,No Delays,143346.0,70000.0,Personal,1
Male,63,11205.0,Salaried,23.0,Graduate,Married,0,Engineer,Rented,Bad,0,Frequent Delays,137290.0,347000.0,Home,0
Male,66,7009.0,Salaried,25.0,High School,Married,1,Clerk,Owned,Good,0,Occasional Delays,88802.0,20000.0,Personal,1
Male,25,13456.0,Salaried,4.0,Graduate,Single,0,Manager,Rented,Good,2,No Delays,158787.0,386000.0,Home,1
Female,60,4166.0,Self-Employed,25.0,High School,Single,0,Others,Mortgaged,Bad,1,Frequent Delays,45057.0,17000.0,Education,0
Female,37,2429.0,Retired,16.0,Graduate,Single,2,Sales,Rented,Good,1,No Delays,26076.0,91000.0,Home,1
Male,50,8117.0,Salaried,25.0,Post-Graduate,Married,0,Engineer,Rented,Good,0,No Delays,97415.0,272000.0,Home,1
Female,43,8739.0,Salaried,9.0,Post-Graduate,Single,2,Engineer,Rented,Good,1,Occasional Delays,107401.0,310000.0,Home,1
Male,56,3759.0,Retired,31.0,High School,Married,1,Others,Rented,Good,0,No Delays,46333.0,16000.0,Car,1
Male,38,8641.0,Salaried,20.0,Graduate,Married,1,Manager,Owned,Bad,0,Occasional Delays,104139.0,29000.0,Personal,1
Female,66,14798.0,Salaried,13.0,Post-Graduate,Single,0,Business Owner,Rented,None,1,No Delays,173160.0,88000.0,Education,1
Female,59,4852.0,Salaried,1.0,High School,Married,0,Others,Rented,Bad,1,Occasional Delays,59694.0,21000.0,Personal,0
Female,60,4636.0,Salaried,15.0,High School,Divorced,0,Clerk,Rented,Good,1,No Delays,57317.0,34000.0,Personal,1
Female,58,6848.0,Salaried,12.0,High School,Single,3,Clerk,Owned,Good,2,Occasional Delays,82420.0,27000.0,Car,1
Male,26,9346.0,Salaried,8.0,Graduate,Married,2,Manager,Mortgaged,Bad,2,Frequent Delays,115306.0,189000.0,Home,0
Female,41,4745.0,Salaried,6.0,High School,Married,1,Clerk,Owned,Good,0,Occasional Delays,59891.0,26000.0,Education,1
Male,54,9905.0,Salaried,15.0,Post-Graduate,Married,0,Engineer,Owned,Good,0,No Delays,115608.0,14000.0,Car,1
Female,66,8021.0,Self-Employed,9.0,Graduate,Married,3,Engineer,Rented,None,0,No Delays,98922.0,22000.0,Education,1
Male,58,5483.0,Salaried,23.0,Graduate,Married,0,Sales,Owned,Good,2,No Delays,63000.0,139000.0,Home,1
Female,34,3424.0,Salaried,8.0,High School,Married,0,Others,Rented,Good,0,No Delays,37980.0,113000.0,Home,1
Male,41,4566.0,Salaried,21.0,Graduate,Single,1,Clerk,Rented,Good,2,No Delays,56810.0,141000.0,Home,1
Female,38,3530.0,Self-Employed,6.0,Graduate,Married,3,Clerk,Rented,Good,0,No Delays,40453.0,5000.0,Car,1
Male,68,8111.0,Self-Employed,15.0,Graduate,Married,0,Manager,Rented,Good,0,No Delays,93305.0,38000.0,Education,1
Female,56,6612.0,Self-Employed,8.0,Graduate,Single,0,Engineer,Rented,None,0,No Delays,78368.0,24000.0,Car,1
Male,58,7006.0,Salaried,26.0,Graduate,Married,3,Clerk,Mortgaged,Good,0,No Delays,88706.0,50000.0,Car,1
Male,56,15699.0,Self-Employed,23.0,Post-Graduate,Widowed,0,Manager,Rented,Good,2,No Delays,190003.0,66000.0,Personal,1
Male,30,7718.0,Self-Employed,12.0,Post-Graduate,Married,0,Manager,Rented,Bad,0,Occasional Delays,91945.0,268000.0,Home,0
Male,28,4787.0,Salaried,0.0,Graduate,Married,1,Sales,Mortgaged,Good,0,Occasional Delays,59159.0,115000.0,Home,1
Female,63,7094.0,Salaried,19.0,High School,Divorced,2,Sales,Owned,Good,0,Occasional Delays,81605.0,39000.0,Personal,1
Male,36,5634.0,Salaried,6.0,High School,Married,1,Clerk,Rented,Good,0,No Delays,68297.0,31000.0,Education,1
Female,28,5029.0,Self-Employed,10.0,High School,Married,3,Sales,Owned,Bad,0,Occasional Delays,64310.0,36000.0,Personal,0
Male,30,5833.0,Salaried,7.0,Graduate,Married,1,Sales,Owned,Good,0,Occasional Delays,72325.0,8000.0,Education,1
Male,63,9169.0,Salaried,6.0,Graduate,Divorced,0,Engineer,Owned,Good,2,No Delays,111472.0,36000.0,Car,1
Female,62,4359.0,Retired,42.0,Graduate,Married,3,Manager,Rented,Good,0,No Delays,55805.0,25000.0,Personal,1
Female,18,9598.0,Self-Employed,0.0,Post-Graduate,Married,1,Business Owner,Rented,Good,0,No Delays,110177.0,16000.0,Personal,1
Male,57,4586.0,Retired,34.0,Post-Graduate,Married,0,Manager,Owned,Good,1,No Delays,58494.0,60000.0,Business,1
Female,61,2961.0,Unemployed,0.0,Post-Graduate,Widowed,1,Manager,Mortgaged,Good,0,No Delays,37375.0,126000.0,Home,1
Female,36,7189.0,Salaried,11.0,Graduate,Married,0,Engineer,Rented,Good,0,Occasional Delays,90323.0,214000.0,Home,1
Male,29,3891.0,Self-Employed,6.0,Graduate,Single,0,Sales,Mortgaged,Good,1,No Delays,47664.0,165000.0,Home,1
Female,25,4282.0,Salaried,7.0,High School,Divorced,0,Clerk,Mortgaged,Good,0,No Delays,54287.0,88000.0,Home,1
Female,25,2151.0,Retired,7.0,High School,Married,1,Clerk,Rented,Good,1,No Delays,25917.0,12000.0,Personal,1
Female,62,6571.0,Salaried,6.0,High School,Single,2,Clerk,Mortgaged,Good,0,No Delays,81554.0,32000.0,Education,1
Male,29,1049.0,Unemployed,0.0,Graduate,Married,1,Business Owner,Rented,None,1,No Delays,10502.0,4000.0,Education,0
Female,65,10234.0,Self-Employed,5.0,Graduate,Married,3,Manager,Mortgaged,Bad,2,Occasional Delays,122964.0,72000.0,Car,0
Male,50,11099.0,Self-Employed,24.0,Post-Graduate,Divorced,0,Engineer,Owned,None,0,No Delays,136486.0,240000.0,Home,1
Male,62,3485.0,Salaried,8.0,High School,Single,0,Others,Rented,Good,0,No Delays,39988.0,22000.0,Personal,1
Male,43,10011.0,Salaried,12.0,Graduate,Married,0,Manager,Rented,Good,0,No Delays,117731.0,339000.0,Home,1
Male,56,11646.0,Self-Employed,6.0,Graduate,Married,0,Business Owner,Rented,Good,0,No Delays,140468.0,32000.0,Education,1
Female,45,3193.0,Salaried,7.0,High School,Single,0,Others,Mortgaged,Good,1,No Delays,35551.0,20000.0,Personal,1
Female,22,4454.0,Self-Employed,0.0,Graduate,Widowed,2,Sales,Mortgaged,Good,1,No Delays,51247.0,16000.0,Car,1
Female,25,2878.0,Salaried,0.0,High School,Married,3,Clerk,Owned,Good,0,No Delays,36549.0,19000.0,Education,1
Male,42,4822.0,Self-Employed,15.0,Graduate,Single,3,Clerk,Mortgaged,Good,1,No Delays,62567.0,143000.0,Home,1
Male,44,4350.0,Salaried,21.0,Graduate,Married,0,Sales,Owned,Good,0,No Delays,52673.0,28000.0,Education,1
Male,63,5120.0,Self-Employed,1.0,High School,Divorced,2,Others,Rented,Good,1,No Delays,56458.0,157000.0,Home,1
Female,40,6079.0,Self-Employed,7.0,High School,Single,0,Clerk,Rented,Good,1,Occasional Delays,68806.0,123000.0,Home,1
Male,47,4473.0,Salaried,16.0,Graduate,Single,0,Sales,Owned,Good,1,Occasional Delays,58284.0,25000.0,Personal,1
Female,62,13677.0,Salaried,12.0,Post-Graduate,Single,2,Manager,Rented,Good,0,No Delays,164504.0,310000.0,Home,1
Female,64,15357.0,Salaried,17.0,Graduate,Single,1,Manager,Rented,None,1,No Delays,182316.0,56000.0,Personal,1
Male,40,6399.0,Salaried,21.0,Graduate,Married,0,Engineer,Owned,Good,0,No Delays,76293.0,14000.0,Personal,1
Female,66,6555.0,Salaried,27.0,Graduate,Married,1,Sales,Rented,Good,1,No Delays,83278.0,9000.0,Education,1
Male,64,11522.0,Self-Employed,9.0,Post-Graduate,Single,0,Engineer,Rented,Bad,0,Occasional Delays,139053.0,268000.0,Home,0
Female,37,10277.0,Salaried,1.0,Post-Graduate,Single,2,Engineer,Rented,Good,0,No Delays,120855.0,44000.0,Car,1
Female,35,12258.0,Salaried,1.0,Graduate,Single,1,Business Owner,Owned,Good,1,No Delays,149567.0,51000.0,Education,1
Male,35,8159.0,Salaried,13.0,Graduate,Divorced,3,Engineer,Mortgaged,Good,2,No Delays,97627.0,112000.0,Business,1
Male,19,7880.0,Salaried,1.0,Post-Graduate,Single,0,Engineer,Mortgaged,Good,0,No Delays,94423.0,21000.0,Education,1
Female,21,5416.0,Salaried,2.0,Graduate,Widowed,0,Engineer,Owned,Good,2,No Delays,64030.0,28000.0,Personal,1
Female,47,2593.0,Unemployed,0.0,Graduate,Married,1,Engineer,Owned,Good,1,No Delays,28568.0,13000.0,Education,1
Male,50,3792.0,Retired,26.0,High School,Single,1,Sales,Mortgaged,Good,1,No Delays,43350.0,12000.0,Education,1
Female,53,10080.0,Salaried,27.0,Post-Graduate,Divorced,0,Business Owner,Rented,Bad,2,Frequent Delays,124024.0,405000.0,Home,0
Female,35,9621.0,Salaried,13.0,Post-Graduate,Married,2,Engineer,Owned,Good,0,No Delays,117074.0,49000.0,Education,1
Female,54,3663.0,Self-Employed,24.0,High School,Married,2,Others,Rented,Good,1,Occasional Delays,48928.0,70000.0,Business,1
Male,36,9668.0,Salaried,3.0,Graduate,Widowed,3,Manager,Rented,Good,0,No Delays,119912.0,29000.0,Personal,1
Female,64,10071.0,Salaried,25.0,Graduate,Single,2,Engineer,Rented,Good,0,Occasional Delays,125385.0,188000.0,Home,1
Female,45,4681.0,Salaried,3.0,High School,Single,2,Sales,Owned,Bad,1,Frequent Delays,54634.0,29000.0,Personal,0
Male,57,13044.0,Salaried,17.0,Post-Graduate,Married,1,Manager,Rented,Good,2,No Delays,152687.0,240000.0,Business,1
Male,37,1273.0,Unemployed,0.0,High School,Single,2,Clerk,Owned,Bad,2,Frequent Delays,14902.0,10000.0,Business,0
Female,66,4555.0,Self-Employed,2.0,High School,Single,0,Sales,Mortgaged,Good,1,No Delays,56716.0,128000.0,Home,1
Male,50,16263.0,Salaried,0.0,Graduate,Single,0,Manager,Rented,Bad,1,Frequent Delays,193878.0,264000.0,Business,0
Female,29,9114.0,Salaried,0.0,Graduate,Single,0,Engineer,Rented,Good,0,Occasional Delays,107928.0,46000.0,Education,1
Male,68,6278.0,Self-Employed,6.0,High School,Married,1,Sales,Rented,Good,3,No Delays,76453.0,41000.0,Personal,1
Male,32,3764.0,Self-Employed,13.0,Graduate,Single,0,Clerk,Rented,Bad,0,Occasional Delays,46757.0,8000.0,Personal,0
Female,58,8581.0,Self-Employed,15.0,Graduate,Married,3,Business Owner,Mortgaged,Bad,1,Frequent Delays,107879.0,114000.0,Business,0
Male,56,5461.0,Self-Employed,29.0,High School,Married,0,Sales,Owned,Good,1,Occasional Delays,67381.0,10000.0,Car,1
Male,19,3805.0,Salaried,0.0,High School,Married,0,Sales,Mortgaged,None,1,No Delays,42903.0,13000.0,Car,1
Male,46,12290.0,Self-Employed,18.0,Graduate,Single,1,Business Owner,Owned,Good,0,No Delays,150657.0,231000.0,Home,1
Female,58,3843.0,Self-Employed,6.0,High School,Married,0,Others,Rented,Good,3,No Delays,42876.0,24000.0,Car,1
Male,27,8791.0,Salaried,1.0,Post-Graduate,Single,0,Manager,Rented,Good,1,No Delays,105934.0,271000.0,Home,1
Male,19,14606.0,Self-Employed,0.0,Post-Graduate,Married,0,Manager,Rented,Bad,2,Frequent Delays,180260.0,95000.0,Education,0
Female,68,8253.0,Salaried,16.0,Post-Graduate,Divorced,1,Engineer,Mortgaged,None,0,No Delays,101715.0,13000.0,Personal,1
Male,28,5153.0,Salaried,7.0,High School,Married,1,Sales,Rented,Good,1,No Delays,59511.0,13000.0,Personal,1
Female,30,8877.0,Salaried,1.0,Post-Graduate,Married,2,Engineer,Rented,Good,1,No Delays,108648.0,25000.0,Personal,1
Male,27,5396.0,Salaried,6.0,Graduate,Married,2,Sales,Mortgaged,Good,1,No Delays,65533.0,19000.0,Personal,1
Female,31,5011.0,Salaried,10.0,Graduate,Married,1,Clerk,Owned,Good,2,No Delays,58368.0,29000.0,Car,1
Male,35,3060.0,Salaried,8.0,High School,Divorced,0,Others,Mortgaged,Good,0,No Delays,37618.0,86000.0,Home,1
Female,68,5834.0,Salaried,5.0,High School,Divorced,0,Sales,Rented,Good,0,Occasional Delays,73243.0,15000.0,Education,1
Male,26,9766.0,Salaried,1.0,Graduate,Single,2,Manager,Rented,Good,0,No Delays,120872.0,16000.0,Car,1
Male,56,6699.0,Salaried,17.0,Graduate,Married,0,Sales,Owned,Good,0,No Delays,79664.0,132000.0,Home,1
Male,45,4171.0,Salaried,24.0,High School,Divorced,0,Clerk,Rented,Good,3,No Delays,49775.0,24000.0,Personal,1
Male,20,3645.0,Self-Employed,1.0,Graduate,Widowed,2,Sales,Owned,Bad,0,Occasional Delays,47888.0,15000.0,Personal,0
Male,37,2792.0,Salaried,13.0,High School,Married,1,Others,Owned,Good,0,No Delays,34148.0,16000.0,Personal,1
Male,23,5269.0,Salaried,5.0,Graduate,Married,0,Clerk,Owned,Good,0,No Delays,59343.0,26000.0,Personal,1
Female,44,3716.0,Retired,23.0,Graduate,Single,0,Clerk,Rented,Good,1,No Delays,41373.0,73000.0,Home,1
Male,19,5875.0,Self-Employed,1.0,Post-Graduate,Widowed,3,Engineer,Rented,Good,0,Occasional Delays,74342.0,51000.0,Business,1
Male,46,3937.0,Retired,18.0,Post-Graduate,Single,2,Manager,Mortgaged,Good,0,No Delays,44120.0,133000.0,Home,1
Female,55,10673.0,Salaried,14.0,Graduate,Married,2,Engineer,Owned,Good,0,Occasional Delays,128439.0,59000.0,Education,1
Female,20,2692.0,Salaried,2.0,Graduate,Single,1,Clerk,Rented,None,0,No Delays,35836.0,81000.0,Home,0
Male,33,4235.0,Self-Employed,15.0,Graduate,Single,1,Sales,Rented,Good,3,No Delays,49195.0,7000.0,Personal,1
Male,47,10954.0,Salaried,17.0,Post-Graduate,Married,3,Engineer,Rented,Good,0,No Delays,129198.0,14000.0,Personal,1
Male,57,9547.0,Salaried,13.0,Graduate,Widowed,3,Manager,Mortgaged,Good,1,No Delays,119110.0,29000.0,Car,1
Female,19,4079.0,Salaried,1.0,High School,Single,0,Sales,Rented,Good,3,No Delays,47224.0,24000.0,Business,1
Female,34,2873.0,Self-Employed,0.0,High School,Married,2,Others,Mortgaged,None,1,No Delays,29924.0,6000.0,Personal,1
Male,58,8085.0,Salaried,9.0,Graduate,Single,0,Engineer,Rented,None,3,No Delays,97557.0,30000.0,Car,1
Female,29,4305.0,Retired,11.0,Graduate,Single,0,Clerk,Rented,Good,3,No Delays,50832.0,8000.0,Personal,1
Female,52,3855.0,Retired,34.0,Post-Graduate,Married,1,Engineer,Rented,Good,0,No Delays,50249.0,8000.0,Personal,1
Female,60,6440.0,Salaried,9.0,High School,Married,1,Sales,Mortgaged,Bad,1,Frequent Delays,75776.0,42000.0,Personal,0
Female,18,4752.0,Self-Employed,1.0,Graduate,Single,3,Engineer,Mortgaged,Good,0,No Delays,54206.0,21000.0,Education,1
Male,62,6383.0,Self-Employed,26.0,Post-Graduate,Single,0,Engineer,Rented,Bad,0,Frequent Delays,74922.0,128000.0,Business,0
Male,32,7183.0,Self-Employed,7.0,Post-Graduate,Single,1,Manager,Mortgaged,Bad,1,Occasional Delays,90033.0,197000.0,Home,0
Male,43,10156.0,Salaried,1.0,Graduate,Single,3,Business Owner,Owned,Good,1,No Delays,117591.0,52000.0,Personal,1
Male,54,10829.0,Self-Employed,28.0,Graduate,Widowed,3,Manager,Mortgaged,None,1,No Delays,126470.0,97000.0,Business,1
Male,38,10217.0,Salaried,7.0,Graduate,Divorced,0,Manager,Owned,None,1,No Delays,124360.0,51000.0,Car,1
Female,66,5075.0,Retired,15.0,Post-Graduate,Single,0,Engineer,Owned,None,0,No Delays,62527.0,42000.0,Business,1
Male,48,4966.0,Salaried,30.0,High School,Married,1,Clerk,Owned,Good,2,No Delays,55661.0,6000.0,Personal,1
Male,42,8405.0,Salaried,0.0,Post-Graduate,Divorced,0,Engineer,Mortgaged,Good,0,Occasional Delays,101422.0,57000.0,Personal,1
Male,40,4540.0,Self-Employed,3.0,Graduate,Single,3,Sales,Mortgaged,Good,0,No Delays,57229.0,22000.0,Education,1
Female,41,5714.0,Self-Employed,6.0,Graduate,Married,3,Sales,Mortgaged,Good,2,No Delays,68455.0,39000.0,Personal,1
Male,55,3420.0,Salaried,8.0,High School,Divorced,0,Others,Mortgaged,Good,0,No Delays,40714.0,11000.0,Car,1
Male,45,7672.0,Salaried,15.0,Graduate,Single,0,Engineer,Rented,Good,1,Occasional Delays,89220.0,24000.0,Car,1
Male,38,6005.0,Salaried,4.0,Graduate,Single,0,Sales,Mortgaged,Good,1,No Delays,75004.0,77000.0,Business,1
Male,60,3059.0,Unemployed,0.0,High School,Widowed,3,Clerk,Mortgaged,Good,0,No Delays,35847.0,104000.0,Home,1
Female,35,8939.0,Self-Employed,1.0,Graduate,Married,0,Engineer,Rented,Good,1,No Delays,107897.0,133000.0,Business,1
Female,53,11012.0,Self-Employed,27.0,Post-Graduate,Single,1,Engineer,Owned,Good,1,No Delays,134231.0,76000.0,Car,1
Male,52,6413.0,Salaried,22.0,Graduate,Single,1,Engineer,Rented,Bad,0,Frequent Delays,77034.0,9000.0,Education,0
Female,62,5068.0,Salaried,10.0,Graduate,Married,1,Clerk,Mortgaged,Good,0,Occasional Delays,62221.0,28000.0,Personal,1
Female,26,3790.0,Self-Employed,1.0,High School,Married,0,Sales,Mortgaged,Good,2,No Delays,47351.0,44000.0,Business,1
Female,55,5092.0,Self-Employed,24.0,Graduate,Married,0,Clerk,Mortgaged,None,0,No Delays,56736.0,11000.0,Personal,1
Male,47,3389.0,Salaried,24.0,High School,Widowed,3,Others,Mortgaged,Good,2,Occasional Delays,37867.0,13000.0,Car,1
Male,61,5053.0,Retired,33.0,Graduate,Single,3,Manager,Mortgaged,Good,0,No Delays,60989.0,22000.0,Personal,1
Male,51,7134.0,Salaried,12.0,Post-Graduate,Married,2,Engineer,Rented,Bad,1,Frequent Delays,83518.0,57000.0,Business,0
Female,49,5014.0,Salaried,23.0,Graduate,Married,0,Sales,Rented,Bad,2,Frequent Delays,55790.0,43000.0,Business,0
Male,20,2678.0,Salaried,2.0,High School,Married,0,Sales,Owned,Good,0,No Delays,33209.0,10000.0,Personal,1
Male,20,13553.0,Salaried,2.0,Graduate,Single,1,Manager,Rented,None,1,No Delays,157996.0,163000.0,Business,1
Male,45,6499.0,Salaried,16.0,Graduate,Widowed,0,Clerk,Rented,None,1,No Delays,79353.0,21000.0,Personal,1
Female,61,10145.0,Salaried,4.0,Graduate,Divorced,3,Engineer,Mortgaged,Good,1,No Delays,125141.0,22000.0,Education,1
Male,32,12270.0,Salaried,12.0,Post-Graduate,Married,1,Manager,Rented,Good,1,No Delays,151362.0,228000.0,Home,1
Female,58,10496.0,Self-Employed,29.0,Post-Graduate,Married,0,Engineer,Owned,Good,1,No Delays,124895.0,73000.0,Education,1
Female,40,4602.0,Salaried,19.0,Graduate,Single,3,Clerk,Owned,Good,1,No Delays,55093.0,95000.0,Business,1
Male,57,12143.0,Salaried,0.0,Graduate,Married,3,Business Owner,Rented,Good,1,No Delays,148844.0,51000.0,Car,1
Female,28,3029.0,Salaried,9.0,High School,Married,0,Others,Rented,Bad,1,Frequent Delays,32225.0,19000.0,Education,0
Male,65,5804.0,Salaried,7.0,High School,Married,1,Sales,Rented,Good,0,No Delays,69443.0,30000.0,Education,1
Female,49,15112.0,Self-Employed,23.0,Graduate,Widowed,0,Manager,Owned,Good,3,Occasional Delays,184135.0,302000.0,Home,1
Male,53,6904.0,Salaried,28.0,Graduate,Married,0,Engineer,Rented,Good,0,No Delays,80371.0,13000.0,Personal,1
Female,50,15948.0,Self-Employed,7.0,Graduate,Married,0,Manager,Owned,Good,0,No Delays,192646.0,108000.0,Car,1
Female,41,12351.0,Self-Employed,18.0,Graduate,Married,1,Business Owner,Rented,Good,0,No Delays,151795.0,63000.0,Personal,1
Female,56,5155.0,Salaried,5.0,High School,Single,3,Clerk,Rented,Good,0,No Delays,63483.0,33000.0,Personal,1
Female,51,8676.0,Salaried,11.0,Graduate,Married,1,Engineer,Rented,Good,0,No Delays,104200.0,57000.0,Personal,1
Male,45,5285.0,Salaried,27.0,High School,Single,0,Sales,Rented,Bad,0,Frequent Delays,65984.0,158000.0,Home,0
Female,54,4457.0,Salaried,6.0,High School,Married,1,Clerk,Owned,Good,0,No Delays,55550.0,31000.0,Business,1
Female,24,7460.0,Self-Employed,0.0,Post-Graduate,Married,0,Manager,Mortgaged,Good,1,No Delays,91065.0,18000.0,Personal,1
Female,21,5126.0,Salaried,0.0,High School,Married,2,Sales,Rented,Good,0,No Delays,58833.0,8000.0,Personal,1
Male,54,11765.0,Salaried,24.0,Graduate,Married,1,Manager,Owned,Good,0,Occasional Delays,144329.0,108000.0,Business,1
Female,18,3691.0,Salaried,1.0,High School,Married,0,Clerk,Owned,Good,0,No Delays,47417.0,49000.0,Business,1
Female,18,11479.0,Salaried,1.0,Post-Graduate,Single,0,Manager,Rented,Good,0,No Delays,141078.0,92000.0,Business,1
Female,64,6582.0,Salaried,9.0,Graduate,Married,2,Sales,Owned,Bad,0,Frequent Delays,82278.0,15000.0,Car,0
Male,37,5661.0,Salaried,9.0,High School,Single,0,Sales,Owned,Good,1,No Delays,68265.0,22000.0,Car,1
Female,36,7107.0,Salaried,9.0,Graduate,Single,2,Engineer,Rented,Good,3,Occasional Delays,88959.0,24000.0,Personal,1
Male,46,4692.0,Salaried,19.0,Graduate,Married,0,Clerk,Rented,Good,2,No Delays,59162.0,144000.0,Home,1
Female,27,13353.0,Self-Employed,0.0,Post-Graduate,Single,0,Manager,Rented,None,2,No Delays,159555.0,50000.0,Personal,1
Male,35,3153.0,Retired,15.0,High School,Single,1,Others,Rented,Good,0,No Delays,38225.0,51000.0,Business,1
Female,45,12357.0,Salaried,25.0,Post-Graduate,Married,3,Manager,Owned,Bad,0,Occasional Delays,145132.0,490000.0,Home,0
Female,52,5925.0,Salaried,20.0,Post-Graduate,Married,3,Engineer,Mortgaged,Good,0,Occasional Delays,69305.0,119000.0,Home,1
Male,60,3152.0,Unemployed,0.0,Post-Graduate,Married,0,Engineer,Owned,Good,1,No Delays,34985.0,59000.0,Home,1
Female,64,7246.0,Salaried,28.0,Graduate,Widowed,0,Sales,Rented,Bad,0,Occasional Delays,83416.0,134000.0,Business,0
Male,48,7770.0,Salaried,13.0,Graduate,Married,0,Manager,Owned,Bad,1,Frequent Delays,88883.0,31000.0,Personal,0
Female,44,9432.0,Salaried,18.0,Graduate,Divorced,1,Engineer,Mortgaged,Good,0,No Delays,113535.0,55000.0,Education,1
Female,28,3207.0,Self-Employed,4.0,Graduate,Single,1,Sales,Rented,Good,0,No Delays,38037.0,73000.0,Home,1
Female,66,11662.0,Salaried,20.0,Graduate,Married,3,Manager,Owned,Good,3,Occasional Delays,141462.0,223000.0,Business,1
Female,66,3202.0,Unemployed,0.0,Graduate,Divorced,3,Sales,Rented,Good,1,No Delays,39147.0,22000.0,Education,1
Female,55,4100.0,Self-Employed,16.0,Graduate,Married,0,Sales,Owned,Bad,1,Occasional Delays,52146.0,22000.0,Education,0
Male,22,3425.0,Self-Employed,4.0,Graduate,Married,1,Sales,Rented,Good,1,No Delays,36710.0,6000.0,Personal,1
Male,25,15244.0,Self-Employed,4.0,Post-Graduate,Married,2,Manager,Rented,Good,2,Occasional Delays,182230.0,100000.0,Personal,1
Female,51,4490.0,Salaried,8.0,High School,Single,2,Others,Owned,Bad,1,Occasional Delays,50423.0,25000.0,Education,0
Female,65,10237.0,Salaried,7.0,Post-Graduate,Married,0,Engineer,Rented,Good,2,No Delays,119310.0,57000.0,Personal,1
Female,69,5683.0,Retired,33.0,Graduate,Married,0,Sales,Owned,Good,0,No Delays,72304.0,9000.0,Education,1
Female,29,1053.0,Unemployed,0.0,Post-Graduate,Divorced,1,Manager,Rented,Bad,1,Occasional Delays,13872.0,21000.0,Business,0
Male,55,15516.0,Salaried,27.0,Graduate,Single,0,Manager,Rented,Good,1,No Delays,182373.0,324000.0,Home,1
Female,18,2039.0,Retired,1.0,Graduate,Widowed,0,Engineer,Rented,Good,0,No Delays,21614.0,42000.0,Home,1
Male,48,15185.0,Salaried,6.0,Post-Graduate,Widowed,0,Manager,Mortgaged,Good,2,No Delays,179492.0,224000.0,Business,1
Male,21,4669.0,Salaried,0.0,High School,Single,1,Sales,Owned,Good,3,Occasional Delays,60071.0,51000.0,Business,1
Male,66,11203.0,Salaried,0.0,Post-Graduate,Single,0,Business Owner,Mortgaged,Good,0,No Delays,133972.0,378000.0,Home,1
Male,62,10935.0,Salaried,4.0,Graduate,Divorced,0,Engineer,Rented,Good,0,Occasional Delays,126939.0,345000.0,Home,1
Male,67,6123.0,Salaried,24.0,Graduate,Widowed,0,Sales,Owned,None,0,No Delays,73156.0,47000.0,Business,1
Male,22,12636.0,Salaried,1.0,Graduate,Married,2,Manager,Rented,None,2,No Delays,150104.0,203000.0,Business,1
